GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON,SHOT_ID,time,SHOT_DATA_STATUS,ASSIST_ID,assisted,ASSIST_STATUS,PBP_SOURCE,OPP_TEAM_ID,PLAYERS_ON,LINEUP_STATUS,LINEUP_SOURCE,OPP_PLAYERS_ON,OPP_LINEUP_STATUS,OPP_LINEUP_SOURCE
Shot Chart Detail,1021600005,109,201492,Matee Ajavon,1611661330,Atlanta Dream,1,0,20,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,34.0,7.0,1,0,20160514,SAN,ATL,2016,1021600005109,5800,validated,,0,matched,playbyplayv2,1611661319,101023|201492|203406|1627678|1627680,complete,playbyplay_inferred,200673|202641|203405|203863|204324,complete,playbyplay_inferred
Shot Chart Detail,1021600111,225,201492,Matee Ajavon,1611661330,Atlanta Dream,2,0,34,Missed Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,-4.0,0.0,1,0,20160708,ATL,DAL,2016,1021600111225,11660,validated,,0,matched,playbyplayv2,1611661321,101023|201492|203026|203406|204322,complete,playbyplay_inferred,202640|203017|203400|203824|1627672,complete,playbyplay_inferred
Shot Chart Detail,1021600116,82,201492,Matee Ajavon,1611661330,Atlanta Dream,1,2,35,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18.0,-185.0,11.0,1,0,20160710,CON,ATL,2016,102160011682,4450,validated,,0,matched,playbyplayv2,1611661323,101023|201492|201881|204322|1627635,complete,playbyplay_inferred,202662|203410|203823|203826|1627670,complete,playbyplay_inferred
Shot Chart Detail,1021600116,98,201492,Matee Ajavon,1611661330,Atlanta Dream,1,1,5,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,9.0,53.0,1,0,20160710,CON,ATL,2016,102160011698,5350,validated,,0,matched,playbyplayv2,1611661323,101023|201492|1627635|1627678|1627680,complete,playbyplay_inferred,202662|203410|203823|203826|1627670,complete,playbyplay_inferred
Shot Chart Detail,1021600116,161,201492,Matee Ajavon,1611661330,Atlanta Dream,2,6,24,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-7.0,23.0,1,1,20160710,CON,ATL,2016,1021600116161,8160,validated,201881,1,matched,playbyplayv2,1611661323,201492|201881|203406|204322|1627680,complete,playbyplay_inferred,203408|203410|203823|1627670|1627675,complete,playbyplay_inferred
Shot Chart Detail,1021600116,217,201492,Matee Ajavon,1611661330,Atlanta Dream,2,0,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24.0,95.0,231.0,1,0,20160710,CON,ATL,2016,1021600116217,11550,validated,,0,matched,playbyplayv2,1611661323,101023|201492|201881|203406|204322,complete,playbyplay_inferred,201067|202662|203410|203823|203826,complete,playbyplay_inferred
Shot Chart Detail,1021600122,175,201492,Matee Ajavon,1611661330,Atlanta Dream,2,2,6,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18.0,-106.0,157.0,1,1,20160713,NYL,ATL,2016,1021600122175,10740,validated,,0,matched,playbyplayv2,1611661313,101023|201492|203848|204322|1627678,complete,playbyplay_inferred,100721|101030|202250|202670|203411,complete,playbyplay_inferred
Shot Chart Detail,1021600122,185,201492,Matee Ajavon,1611661330,Atlanta Dream,2,1,26,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,9.0,28.0,1,0,20160713,NYL,ATL,2016,1021600122185,11140,validated,,0,matched,playbyplayv2,1611661313,101023|201492|203848|204322|1627678,complete,playbyplay_inferred,100721|101030|202250|202670|203411,complete,playbyplay_inferred
Shot Chart Detail,1021600122,323,201492,Matee Ajavon,1611661330,Atlanta Dream,3,1,15,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6.0,-38.0,53.0,1,0,20160713,NYL,ATL,2016,1021600122323,17250,validated,,0,matched,playbyplayv2,1611661313,201492|203026|204322|1627678|1627680,complete,playbyplay_inferred,101030|201919|202250|203411|204329,complete,playbyplay_inferred
Shot Chart Detail,1021600122,329,201492,Matee Ajavon,1611661330,Atlanta Dream,3,0,26,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,12.0,23.0,1,0,20160713,NYL,ATL,2016,1021600122329,17740,validated,,0,matched,playbyplayv2,1611661313,201492|203026|204322|1627678|1627680,complete,playbyplay_inferred,101030|201919|202250|203411|204329,complete,playbyplay_inferred
Shot Chart Detail,1021600127,258,201492,Matee Ajavon,1611661330,Atlanta Dream,3,3,54,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9.0,-95.0,-11.0,1,1,20160715,IND,ATL,2016,1021600127258,15660,validated,1627635,1,matched,playbyplayv2,1611661325,201492|201881|204322|1627635|1627678,complete,playbyplay_inferred,100646|201503|201889|204365|1627676,complete,playbyplay_inferred
Shot Chart Detail,1021600127,327,201492,Matee Ajavon,1611661330,Atlanta Dream,4,8,19,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15.0,-130.0,77.0,1,0,20160715,IND,ATL,2016,1021600127327,19010,validated,,0,matched,playbyplayv2,1611661325,201492|203406|204322|204334|1627678,complete,playbyplay_inferred,201889|201896|203018|203041|1627676,complete,playbyplay_inferred
Shot Chart Detail,1021600127,401,201492,Matee Ajavon,1611661330,Atlanta Dream,4,0,21,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,2.0,-13.0,1,1,20160715,IND,ATL,2016,1021600127401,23790,validated,,0,matched,playbyplayv2,1611661325,201492|204322|204334|1627635|1627678,complete,playbyplay_inferred,100646|201503|201896|203041|204365,complete,playbyplay_inferred
Shot Chart Detail,1021600133,389,201492,Matee Ajavon,1611661330,Atlanta Dream,4,8,53,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,-7.0,79.0,1,0,20160717,ATL,LAS,2016,1021600133389,18670,validated,,0,matched,playbyplayv2,1611661320,201492|203026|203832|204322|1627678,complete,playbyplay_inferred,100949|201496|201502|203014|203833,complete,playbyplay_inferred
Shot Chart Detail,1021600140,97,201492,Matee Ajavon,1611661330,Atlanta Dream,1,0,36,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-18.0,-3.0,1,0,20160720,MIN,ATL,2016,102160014097,5640,validated,,0,matched,playbyplayv2,1611661324,201492|203026|204322|1627678|1627680,complete,playbyplay_inferred,100944|100952|200671|201480|201904,complete,playbyplay_inferred
Shot Chart Detail,1021600140,234,201492,Matee Ajavon,1611661330,Atlanta Dream,3,8,1,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-10.0,3.0,1,1,20160720,MIN,ATL,2016,1021600140234,13190,validated,203406,1,matched,playbyplayv2,1611661324,201492|203406|204322|204334|1627678,complete,playbyplay_inferred,100915|100944|200671|201480|202632,complete,playbyplay_inferred
Shot Chart Detail,1021600140,291,201492,Matee Ajavon,1611661330,Atlanta Dream,3,2,14,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,20.0,-3.0,1,0,20160720,MIN,ATL,2016,1021600140291,16660,validated,,0,matched,playbyplayv2,1611661324,201492|203832|203848|204322|1627678,complete,playbyplay_inferred,100952|200671|201480|201904|203827,complete,playbyplay_inferred
Shot Chart Detail,1021600140,347,201492,Matee Ajavon,1611661330,Atlanta Dream,4,8,40,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15.0,-152.0,17.0,1,0,20160720,MIN,ATL,2016,1021600140347,18800,validated,,0,matched,playbyplayv2,1611661324,201492|203026|203832|1627678|1627680,complete,playbyplay_inferred,100915|200671|201480|202632|203827,complete,playbyplay_inferred
Shot Chart Detail,1021600140,391,201492,Matee Ajavon,1611661330,Atlanta Dream,4,5,54,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,-5.0,23.0,1,1,20160720,MIN,ATL,2016,1021600140391,20460,validated,,0,matched,playbyplayv2,1611661324,201492|203026|203406|204322|1627680,complete,playbyplay_inferred,100915|100944|200671|201480|202632,complete,playbyplay_inferred
Shot Chart Detail,1021600144,125,201492,Matee Ajavon,1611661330,Atlanta Dream,1,0,35,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,12.0,10.0,1,0,20160722,ATL,DAL,2016,1021600144125,5650,validated,,0,matched,playbyplayv2,1611661321,201492|201881|203848|204322|1627678,complete,playbyplay_inferred,201907|202640|203839|203849|1627672,complete,playbyplay_inferred
Shot Chart Detail,1021600149,66,201492,Matee Ajavon,1611661330,Atlanta Dream,1,3,15,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18.0,-147.0,110.0,1,0,20160826,CHI,ATL,2016,102160014966,4050,validated,,0,matched,playbyplayv2,1611661329,201492|201881|203026|204322|1627678,complete,playbyplay_inferred,200665|201477|202638|202664|1627677,complete,playbyplay_inferred
Shot Chart Detail,1021600149,208,201492,Matee Ajavon,1611661330,Atlanta Dream,2,2,32,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20.0,-84.0,186.0,1,0,20160826,CHI,ATL,2016,1021600149208,10480,validated,,0,matched,playbyplayv2,1611661329,201492|201881|203026|204322|204334,complete,playbyplay_inferred,100812|200665|201477|203399|203857,complete,playbyplay_inferred
Shot Chart Detail,1021600149,463,201492,Matee Ajavon,1611661330,Atlanta Dream,4,3,19,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-8.0,17.0,1,0,20160826,CHI,ATL,2016,1021600149463,22010,validated,,0,matched,playbyplayv2,1611661329,201492|201881|203026|204322|1627678,complete,playbyplay_inferred,200665|202638|202664|203399|1627677,complete,playbyplay_inferred
Shot Chart Detail,1021600153,230,201492,Matee Ajavon,1611661330,Atlanta Dream,2,1,51,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-16.0,5.0,1,0,20160828,ATL,CON,2016,1021600153230,10890,validated,,0,matched,playbyplayv2,1611661323,201492|201881|203026|204322|1627678,complete,playbyplay_inferred,201067|202662|203826|1627673|1627675,complete,playbyplay_inferred
Shot Chart Detail,1021600153,352,201492,Matee Ajavon,1611661330,Atlanta Dream,3,2,26,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8.0,-67.0,48.0,1,0,20160828,ATL,CON,2016,1021600153352,16540,validated,,0,matched,playbyplayv2,1611661323,201492|203406|204322|1627678|1627680,complete,playbyplay_inferred,202662|203826|1627670|1627673|1627675,complete,playbyplay_inferred
Shot Chart Detail,1021600153,364,201492,Matee Ajavon,1611661330,Atlanta Dream,3,1,30,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20.0,-106.0,175.0,1,0,20160828,ATL,CON,2016,1021600153364,17100,validated,,0,matched,playbyplayv2,1611661323,201492|203026|204322|1627678|1627680,complete,playbyplay_inferred,202662|203826|1627670|1627673|1627675,complete,playbyplay_inferred
Shot Chart Detail,1021600170,73,201492,Matee Ajavon,1611661330,Atlanta Dream,1,3,8,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13.0,134.0,0.0,1,0,20160904,ATL,SEA,2016,102160017073,4120,validated,,0,matched,playbyplayv2,1611661328,101023|201492|203848|204322|1627678,complete,playbyplay_inferred,100720|201049|202252|202663|204317,complete,playbyplay_inferred
Shot Chart Detail,1021600170,79,201492,Matee Ajavon,1611661330,Atlanta Dream,1,2,27,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,-9.0,7.0,1,0,20160904,ATL,SEA,2016,102160017079,4530,validated,,0,matched,playbyplayv2,1611661328,101023|201492|203848|204322|1627678,complete,playbyplay_inferred,100720|201049|202252|202663|1627668,complete,playbyplay_inferred
Shot Chart Detail,1021600170,112,201492,Matee Ajavon,1611661330,Atlanta Dream,1,0,4,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,16.0,9.0,1,0,20160904,ATL,SEA,2016,1021600170112,5960,validated,,0,matched,playbyplayv2,1611661328,201492|203832|203848|204322|1627678,complete,playbyplay_inferred,201049|202252|202663|204319|1627668,complete,playbyplay_inferred
Shot Chart Detail,1021600170,425,201492,Matee Ajavon,1611661330,Atlanta Dream,4,2,32,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6.0,55.0,38.0,1,0,20160904,ATL,SEA,2016,1021600170425,22480,validated,,0,matched,playbyplayv2,1611661328,101023|201492|201881|203026|1627678,complete,playbyplay_inferred,100720|202252|204317|204319|1627668,complete,playbyplay_inferred
Shot Chart Detail,1021600170,432,201492,Matee Ajavon,1611661330,Atlanta Dream,4,2,2,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,-47.0,28.0,1,1,20160904,ATL,SEA,2016,1021600170432,22780,validated,,0,matched,playbyplayv2,1611661328,101023|201492|201881|203026|1627678,complete,playbyplay_inferred,100720|202252|204317|204319|1627668,complete,playbyplay_inferred
Shot Chart Detail,1021600173,116,201492,Matee Ajavon,1611661330,Atlanta Dream,2,9,42,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9.0,-85.0,45.0,1,0,20160906,ATL,PHO,2016,1021600173116,6180,validated,,0,matched,playbyplayv2,1611661317,101023|201492|203406|203832|1627678,complete,playbyplay_inferred,100634|200676|201886|203402|204300,complete,playbyplay_inferred
Shot Chart Detail,1021600173,157,201492,Matee Ajavon,1611661330,Atlanta Dream,2,5,40,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,12.0,12.0,1,0,20160906,ATL,PHO,2016,1021600173157,8600,validated,,0,matched,playbyplayv2,1611661317,101023|201492|201881|203406|204322,complete,playbyplay_inferred,100634|100940|200691|201046|203398,complete,playbyplay_inferred
Shot Chart Detail,1021600173,268,201492,Matee Ajavon,1611661330,Atlanta Dream,3,3,41,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10.0,-108.0,17.0,1,1,20160906,ATL,PHO,2016,1021600173268,15790,validated,,0,matched,playbyplayv2,1611661317,101023|201492|203406|204322|1627678,complete,playbyplay_inferred,100634|100940|200676|201886|203398,complete,playbyplay_inferred
Shot Chart Detail,1021600173,277,201492,Matee Ajavon,1611661330,Atlanta Dream,3,3,9,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5.0,-53.0,27.0,1,1,20160906,ATL,PHO,2016,1021600173277,16110,validated,,0,matched,playbyplayv2,1611661317,201492|203406|204322|1627678|1627680,complete,playbyplay_inferred,100940|200676|201886|203398|204300,complete,playbyplay_inferred
Shot Chart Detail,1021600173,279,201492,Matee Ajavon,1611661330,Atlanta Dream,3,2,37,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,11.0,7.0,1,0,20160906,ATL,PHO,2016,1021600173279,16430,validated,,0,matched,playbyplayv2,1611661317,201492|203406|204322|1627678|1627680,complete,playbyplay_inferred,100940|200676|201886|203398|204300,complete,playbyplay_inferred
Shot Chart Detail,1021600173,285,201492,Matee Ajavon,1611661330,Atlanta Dream,3,1,50,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17.0,-52.0,169.0,1,0,20160906,ATL,PHO,2016,1021600173285,16900,validated,,0,matched,playbyplayv2,1611661317,201492|203406|204322|1627678|1627680,complete,playbyplay_inferred,100940|200676|201886|203398|204300,complete,playbyplay_inferred
Shot Chart Detail,1021600173,302,201492,Matee Ajavon,1611661330,Atlanta Dream,3,0,49,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2.0,22.0,10.0,1,1,20160906,ATL,PHO,2016,1021600173302,17510,validated,,0,matched,playbyplayv2,1611661317,201492|203406|204322|1627678|1627680,complete,playbyplay_inferred,100634|200691|201046|201886|203398,complete,playbyplay_inferred
Shot Chart Detail,1021600178,141,201492,Matee Ajavon,1611661330,Atlanta Dream,2,6,36,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15.0,92.0,126.0,1,0,20160908,LAS,ATL,2016,1021600178141,8040,validated,,0,matched,playbyplayv2,1611661320,201492|201881|203406|203832|204322,complete,playbyplay_inferred,100949|201058|203014|204302|1627648,complete,playbyplay_inferred
Shot Chart Detail,1021600187,118,201492,Matee Ajavon,1611661330,Atlanta Dream,2,9,1,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,17.0,-149.0,86.0,1,1,20160911,PHO,ATL,2016,1021600187118,6590,validated,,0,matched,playbyplayv2,1611661317,201492|201881|203026|1627678|1627680,complete,playbyplay_inferred,100634|201046|201886|201909|203402,complete,playbyplay_inferred
Shot Chart Detail,1021600187,149,201492,Matee Ajavon,1611661330,Atlanta Dream,2,6,16,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16.0,168.0,3.0,1,1,20160911,PHO,ATL,2016,1021600187149,8240,validated,1627680,1,matched,playbyplayv2,1611661317,201492|203406|204322|1627678|1627680,complete,playbyplay_inferred,100634|200676|201886|203398|204300,complete,playbyplay_inferred
Shot Chart Detail,1021600187,157,201492,Matee Ajavon,1611661330,Atlanta Dream,2,5,5,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17.0,114.0,138.0,1,0,20160911,PHO,ATL,2016,1021600187157,8950,validated,,0,matched,playbyplayv2,1611661317,201492|203406|204322|1627678|1627680,complete,playbyplay_inferred,100634|100940|200676|203398|204300,complete,playbyplay_inferred
Shot Chart Detail,1021600187,188,201492,Matee Ajavon,1611661330,Atlanta Dream,2,2,38,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4.0,48.0,11.0,1,0,20160911,PHO,ATL,2016,1021600187188,10420,validated,,0,matched,playbyplayv2,1611661317,201492|203406|204322|204334|1627678,complete,playbyplay_inferred,100940|200676|201886|203398|204300,complete,playbyplay_inferred
Shot Chart Detail,1021600187,229,201492,Matee Ajavon,1611661330,Atlanta Dream,2,0,0,Missed Shot,Jump Bank Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,32.0,168.0,274.0,1,0,20160911,PHO,ATL,2016,1021600187229,12000,validated,,0,matched,playbyplayv2,1611661317,201492|203406|204322|204334|1627678,complete,playbyplay_inferred,100634|100940|200676|201886|203398,complete,playbyplay_inferred
Shot Chart Detail,1021600187,429,201492,Matee Ajavon,1611661330,Atlanta Dream,4,6,38,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,36.0,1.0,1,0,20160911,PHO,ATL,2016,1021600187429,20020,validated,,0,matched,playbyplayv2,1611661317,201492|203026|204322|1627635|1627680,complete,playbyplay_inferred,100940|200676|201886|201909|203398,complete,playbyplay_inferred
Shot Chart Detail,1021600187,450,201492,Matee Ajavon,1611661330,Atlanta Dream,4,5,40,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,1.0,0.0,1,1,20160911,PHO,ATL,2016,1021600187450,20600,validated,,0,matched,playbyplayv2,1611661317,201492|203026|204322|1627635|1627680,complete,playbyplay_inferred,100634|100940|200676|201886|203402,complete,playbyplay_inferred
Shot Chart Detail,1021600191,103,201492,Matee Ajavon,1611661330,Atlanta Dream,1,0,57,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,16.0,9.0,1,1,20160913,ATL,SAN,2016,1021600191103,5430,validated,,0,matched,playbyplayv2,1611661319,201492|203406|203832|204322|1627678,complete,playbyplay_inferred,202251|202641|203037|203863|1627669,complete,playbyplay_inferred
Shot Chart Detail,1021600191,311,201492,Matee Ajavon,1611661330,Atlanta Dream,3,2,34,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1.0,16.0,5.0,1,0,20160913,ATL,SAN,2016,1021600191311,16460,validated,,0,matched,playbyplayv2,1611661319,201492|203406|203832|204322|1627678,complete,playbyplay_inferred,200673|202641|203037|203838|1627669,complete,playbyplay_inferred
Shot Chart Detail,1021600191,312,201492,Matee Ajavon,1611661330,Atlanta Dream,3,2,33,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0.0,1.0,7.0,1,1,20160913,ATL,SAN,2016,1021600191312,16470,validated,,0,matched,playbyplayv2,1611661319,201492|203406|203832|204322|1627678,complete,playbyplay_inferred,200673|202641|203037|203838|1627669,complete,playbyplay_inferred
Shot Chart Detail,1021600191,337,201492,Matee Ajavon,1611661330,Atlanta Dream,3,0,4,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11.0,14.0,119.0,1,0,20160913,ATL,SAN,2016,1021600191337,17960,validated,,0,matched,playbyplayv2,1611661319,201492|203026|203832|204322|1627678,complete,playbyplay_inferred,200673|202641|202652|203037|203838,complete,playbyplay_inferred
Shot Chart Detail,1021600191,469,201492,Matee Ajavon,1611661330,Atlanta Dream,4,0,16,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,19.0,68.0,1,0,20160913,ATL,SAN,2016,1021600191469,23840,validated,,0,matched,playbyplayv2,1611661319,201492|203026|203406|204322|1627678,complete,playbyplay_inferred,200673|202251|202641|203838|1627669,complete,playbyplay_inferred
Shot Chart Detail,1021600191,476,201492,Matee Ajavon,1611661330,Atlanta Dream,4,0,5,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,17.0,1.0,177.0,1,0,20160913,ATL,SAN,2016,1021600191476,23950,validated,,0,matched,playbyplayv2,1611661319,201492|203026|203406|204322|1627678,complete,playbyplay_inferred,200673|202251|202641|203838|1627669,complete,playbyplay_inferred
Shot Chart Detail,1021600194,316,201492,Matee Ajavon,1611661330,Atlanta Dream,3,1,45,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12.0,-119.0,28.0,1,1,20160915,ATL,WAS,2016,1021600194316,16950,validated,,0,matched,playbyplayv2,1611661322,201492|203026|203832|1627678|1627680,complete,playbyplay_inferred,201507|201913|203401|203828|204326,complete,playbyplay_inferred
Shot Chart Detail,1021600194,330,201492,Matee Ajavon,1611661330,Atlanta Dream,3,0,14,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12.0,-128.0,7.0,1,0,20160915,ATL,WAS,2016,1021600194330,17860,validated,,0,matched,playbyplayv2,1611661322,201492|203026|203832|1627678|1627680,complete,playbyplay_inferred,201507|201913|203401|203828|204326,complete,playbyplay_inferred
Shot Chart Detail,1021600194,339,201492,Matee Ajavon,1611661330,Atlanta Dream,4,9,16,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11.0,-101.0,55.0,1,0,20160915,ATL,WAS,2016,1021600194339,18440,validated,,0,matched,playbyplayv2,1611661322,201492|201881|204322|1627678|1627680,complete,playbyplay_inferred,201507|201913|203828|204326|204333,complete,playbyplay_inferred
Shot Chart Detail,1021600200,248,201492,Matee Ajavon,1611661330,Atlanta Dream,2,0,51,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7.0,-4.0,79.0,1,0,20160917,MIN,ATL,2016,1021600200248,11490,validated,,0,matched,playbyplayv2,1611661324,201492|201881|204322|1627678|1627680,complete,playbyplay_inferred,100915|101019|200671|201904|202632,complete,playbyplay_inferred
Shot Chart Detail,1021600200,250,201492,Matee Ajavon,1611661330,Atlanta Dream,2,0,47,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,-27.0,19.0,1,0,20160917,MIN,ATL,2016,1021600200250,11530,validated,,0,matched,playbyplayv2,1611661324,201492|201881|204322|1627678|1627680,complete,playbyplay_inferred,100915|101019|200671|201904|202632,complete,playbyplay_inferred
Shot Chart Detail,1021600200,452,201492,Matee Ajavon,1611661330,Atlanta Dream,4,5,14,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18.0,-106.0,149.0,1,1,20160917,MIN,ATL,2016,1021600200452,20860,validated,,0,matched,playbyplayv2,1611661324,201492|203026|204322|1627678|1627680,complete,playbyplay_inferred,100915|101019|200671|201480|201904,complete,playbyplay_inferred
Shot Chart Detail,1021600200,462,201492,Matee Ajavon,1611661330,Atlanta Dream,4,3,46,Missed Shot,Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3.0,18.0,25.0,1,0,20160917,MIN,ATL,2016,1021600200462,21740,validated,,0,matched,playbyplayv2,1611661324,201492|203026|204322|1627678|1627680,complete,playbyplay_inferred,100915|101019|200671|201480|202632,complete,playbyplay_inferred
Shot Chart Detail,1021600200,469,201492,Matee Ajavon,1611661330,Atlanta Dream,4,2,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),16-24 ft.,23.0,-26.0,230.0,1,0,20160917,MIN,ATL,2016,1021600200469,22280,validated,,0,matched,playbyplayv2,1611661324,201492|203026|204322|1627678|1627680,complete,playbyplay_inferred,100915|101019|200671|201480|202632,complete,playbyplay_inferred
